,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
83,500,104.31347041678433,31004,2.841246799995133,"[3, 2, 6, 0, 5, 1, 7, 4]",300,0.3,500
84,0,194.74016767734764,300,0.010092299999087118,"[1, 5, 0, 7, 2, 4, 3, 6]",300,0.4,500
85,100,104.31347041678433,30402,2.103280100003758,"[3, 2, 6, 0, 5, 1, 7, 4]",300,0.4,500
86,200,104.31347041678433,31606,2.173301299997547,"[3, 2, 6, 0, 5, 1, 7, 4]",300,0.4,500
87,300,104.31347041678433,31606,2.173301299997547,"[3, 2, 6, 0, 5, 1, 7, 4]",300,0.4,500
88,400,104.31347041678433,31606,2.173301299997547,"[3, 2, 6, 0, 5, 1, 7, 4]",300,0.4,500
89,500,104.31347041678433,31606,2.173301299997547,"[3, 2, 6, 0, 5, 1, 7, 4]",300,0.4,500
90,0,194.74016767734764,300,0.005318100003933068,"[1, 5, 0, 7, 2, 4, 3, 6]",300,0.5,500
91,100,104.31347041678433,30402,2.643084600000293,"[2, 6, 0, 5, 1, 7, 4, 3]",300,0.5,500
92,200,104.31347041678433,31305,2.7209991999989143,"[2, 6, 0, 5, 1, 7, 4, 3]",300,0.5,500
93,300,104.31347041678433,31305,2.7209991999989143,"[2, 6, 0, 5, 1, 7, 4, 3]",300,0.5,500
94,400,104.31347041678433,31305,2.7209991999989143,"[2, 6, 0, 5, 1, 7, 4, 3]",300,0.5,500
95,500,104.31347041678433,31305,2.7209991999989143,"[2, 6, 0, 5, 1, 7, 4, 3]",300,0.5,500
96,0,194.74016767734764,400,0.007114499996532686,"[1, 5, 0, 7, 2, 4, 3, 6]",400,0.2,500
97,100,104.31347041678433,40502,3.123945299994375,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.2,500
98,200,104.31347041678433,42106,3.2314279999991413,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.2,500
99,300,104.31347041678433,42106,3.2314279999991413,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.2,500
100,400,104.31347041678433,42106,3.2314279999991413,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.2,500
101,500,104.31347041678433,42106,3.2314279999991413,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.2,500
